Nome: JAGUARIBE
Codigo Estacao: A358
Latitude: -5.90555555
Longitude: -38.62777777
Altitude: 149.31
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;993,147984;29,353898;6,2;2,034677;
2020-02-29;null;null;993,394397;28,074713;5,7;1,833046;
2020-03-31;null;null;993,323656;27,111156;5,4;1,56955;
2020-04-30;7;12,8;993,827222;27,675278;8,5;1,740417;
2020-05-31;null;null;994,93629;27,299328;7,8;2,05336;
2020-06-30;null;null;null;27,192778;7,4;null;
2020-07-31;null;null;null;null;7;null;
2020-08-31;null;null;null;null;null;null;
2020-09-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

