Nome: TRES RIOS
Codigo Estacao: A625
Latitude: -22.09833333
Longitude: -43.20833333
Altitude: 295
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;255,2;976,959677;24,899194;5,3;,87836;
2020-02-29;20;276,2;979,006322;24,528592;3,8;,83319;
2020-03-31;17;199,2;980,274328;23,617742;3,4;,768548;
2020-04-30;8;68,8;981,970417;21,747639;3,3;,780417;
2020-05-31;13;39,6;983,309677;18,549194;4,6;,75;
2020-06-30;12;8,8;984,436111;19,16375;4;,692222;
2020-07-31;4;7,2;984,49543;19,277957;3,7;,745968;
2020-08-31;4;15,6;985,27043;19,352823;4,4;,913844;
2020-09-30;3;40,4;982,153472;23,721389;3,6;,904028;
2020-10-31;10;45;979,278898;24,332393;4,1;1,152823;
2020-11-30;14;313,8;979,361389;23,602083;6;1,073611;
2020-12-31;21;346,4;977,82957;24,908065;3,3;,768145;

