Nome: JOAO PINHEIRO
Codigo Estacao: A553
Latitude: -17.78444444
Longitude: -46.11944443
Altitude: 877.05
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;326;914,809677;24,154032;6,8;2,535618;
2020-02-29;null;240,8;916,438649;23,136351;7,2;2,173563;
2020-03-31;null;164,8;916,466667;22,584005;6,9;2,107796;
2020-04-30;null;57;917,899444;22,280833;6,5;1,979861;
2020-05-31;null;null;919,417901;20,390972;6;1,942945;
2020-06-30;null;0;920,302917;20,154028;7,2;2,143056;
2020-07-31;null;0;919,96142;20,545679;7,3;2,075463;
2020-08-31;null;,4;919,855511;20,28078;8,1;2,877151;
2020-09-30;null;,4;918,260972;24,408056;7,5;2,712222;
2020-10-31;null;97,2;915,441129;25,029167;7,1;2,859677;
2020-11-30;null;137,8;915,675278;23,165;7,1;2,570556;
2020-12-31;null;238,8;915,358871;23,748925;6,4;1,986694;

