Nome: ALTO TAQUARI
Codigo Estacao: A934
Latitude: -17.8411111
Longitude: -53.28944444
Altitude: 862.42
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;17;142,6;915,777355;23,743087;7,5;2,469179;
2020-02-29;20;221,2;916,706915;23,053692;9;2,299163;
2020-03-31;null;null;916,862324;23,8903;7,3;2,48339;
2020-04-30;null;null;918,764124;22,626377;7,8;2,237083;
2020-05-31;null;null;920,022984;19,119758;7,9;2,041129;
2020-06-30;null;0;919,955139;20,895417;8;2,2525;
2020-07-31;0;0;919,784274;20,646505;7,1;2,206048;
2020-08-31;0;0;919,260396;22,511501;9;2,778483;
2020-09-30;4;2,4;917,796069;25,895513;7,4;2,284686;
2020-10-31;2;7,4;915,907802;25,378494;11,8;2,622977;
2020-11-30;null;null;916,177198;24,316761;9;2,702628;
2020-12-31;null;null;915,865158;23,008652;8,7;2,324291;

