Nome: PRESIDENTE FIGUEIREDO
Codigo Estacao: A126
Latitude: -2.05666666
Longitude: -60.02583332
Altitude: 60.99
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;null;null;4,1;null;
2020-02-29;null;null;null;null;4,5;null;
2020-03-31;null;null;1003,037588;27,511531;3,7;,746077;
2020-04-30;null;null;null;null;2,9;null;
2020-05-31;null;null;null;null;3,1;null;
2020-06-30;null;null;null;null;3;null;
2020-07-31;null;null;1004,106595;null;3,1;,537215;
2020-08-31;5;null;1004,096732;27,21834;4,8;,423762;
2020-09-30;5;null;null;27,618056;7,3;null;
2020-10-31;null;null;null;null;3,5;null;
2020-11-30;null;null;null;null;3,2;null;
2020-12-31;10;null;null;25,403056;3,7;null;

