Nome: SAO VICENTE DO SUL
Codigo Estacao: A889
Latitude: -29.70222222
Longitude: -54.69444444
Altitude: 134
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;10;245,8;995,062231;24,749462;9,2;3,463114;
2020-02-29;3;41,4;997,363506;23,912644;10,8;3,089967;
2020-03-31;4;37,6;998,259812;24,53293;8,7;3,077151;
2020-04-30;3;32;1001,381528;19,397917;8,9;2,679167;
2020-05-31;10;127,2;1002,082143;15,575861;7,9;2,166274;
2020-06-30;9;null;null;13,956636;10,4;null;
2020-07-31;11;null;1002,792259;11,313216;10,4;2,620648;
2020-08-31;10;40,4;1001,915693;15,516404;10,4;2,876373;
2020-09-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;10,7;null;
2020-11-30;null;null;null;null;11,1;null;
2020-12-31;7;56,8;995,765895;23,628704;10;3,503892;

