Nome: BRASILIA
Codigo Estacao: A001
Latitude: -15.78944444
Longitude: -47.92583332
Altitude: 1160.96
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;319,4;885,795699;22,21828;6,2;2,383871;
2020-02-29;21;189;886,929598;21,753305;6,8;1,948851;
2020-03-31;17;288;886,685887;21,611156;5;2,124328;
2020-04-30;14;179,8;888,118611;21,275278;5;2,041111;
2020-05-31;4;29,2;889,251747;19,189247;4,6;1,916936;
2020-06-30;0;0;889,943333;19,155139;7,1;2,300139;
2020-07-31;0;0;889,712097;19,307527;6,7;2,463306;
2020-08-31;0;0;889,299462;20,427151;5,7;2,772446;
2020-09-30;2;29,8;888,31875;23,556111;5,5;2,536528;
2020-10-31;12;165,6;886,126344;23,679167;6,1;2,287097;
2020-11-30;19;229,6;886,049583;21,605139;5,3;2,227778;
2020-12-31;16;154,6;885,840995;22,443683;6,5;1,986022;

