Nome: MORRETES
Codigo Estacao: A873
Latitude: -25.50888888
Longitude: -48.80861111
Altitude: 50.31
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;22;156,4;1004,548118;24,509408;4,2;,243548;
2020-02-29;22;353,4;1007,029023;23,5625;4,8;,243534;
2020-03-31;16;83;1008,840942;23,553354;2,5;,094185;
2020-04-30;8;27,2;1010,206389;21,552083;3,9;,068056;
2020-05-31;11;13,4;1010,540591;19,054839;2,4;,051613;
2020-06-30;20;121,2;1011,072222;18,895972;12,1;,135972;
2020-07-31;12;73,4;1011,924532;17,350059;4,9;,321131;
2020-08-31;15;110,6;1013,497172;17,611898;5,8;,328162;
2020-09-30;12;51,4;1010,810205;19,829728;6;,392246;
2020-10-31;22;105,6;1008,067146;21,385449;5,3;,180663;
2020-11-30;13;100,4;1008,132989;21,895626;5,4;,26579;
2020-12-31;3;null;null;null;4,8;null;

