Nome: BOA VISTA
Codigo Estacao: A135
Latitude: 2.81694443
Longitude: -60.69083333
Altitude: 82.35
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;3;7,2;1002,13535;27,858871;4,7;null;
2020-02-29;1;1,8;1002,306322;28,607615;5,3;null;
2020-03-31;3;5,6;1001,528495;29,709812;5;null;
2020-04-30;6;104,8;1002,382083;28,836528;5,2;null;
2020-05-31;26;288,8;1003,289113;26,846909;4,1;null;
2020-06-30;27;378,2;1003,249861;26,015;4,4;null;
2020-07-31;21;null;1002,721154;26,03109;4,4;null;
2020-08-31;25;192;1002,39543;26,371102;5,5;null;
2020-09-30;5;null;null;27,314829;6,1;null;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

