Nome: QUERENCIA
Codigo Estacao: A916
Latitude: -12.60305555
Longitude: -52.1625
Altitude: 355
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;973,288552;25,616889;5,4;1,216006;
2020-02-29;28;104,8;973,899338;25,583208;5,2;1,073894;
2020-03-31;23;156,2;973,569891;25,516674;4,8;,973187;
2020-04-30;26;127,8;974,808472;25,495;4,4;,804306;
2020-05-31;17;8,4;976,137366;24,338172;4,4;,716667;
2020-06-30;1;,4;976,281667;23,298611;3,9;,784028;
2020-07-31;6;1,8;976,026747;22,939919;4;,824462;
2020-08-31;7;6,6;975,041532;24,709005;4;,850672;
2020-09-30;10;12,2;973,539915;26,557826;5;1,030236;
2020-10-31;16;16,2;972,368478;26,973142;5,7;1,186951;
2020-11-30;null;null;972,535465;26,351217;4,5;1,237949;
2020-12-31;null;null;null;null;null;null;

