Nome: TANGARA DA SERRA
Codigo Estacao: A902
Latitude: -14.65
Longitude: -57.43166666
Altitude: 440.01
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;18;126,6;960,747043;26,050538;7;2,150403;
2020-02-29;25;235,4;961,598994;24,904023;7,7;1,987787;
2020-03-31;21;154,2;961,245296;25,855108;8,1;1,870565;
2020-04-30;7;25,6;963,413333;25,07;6,2;2,016944;
2020-05-31;8;94,8;965,061694;22,236559;7,4;2,347446;
2020-06-30;3;,6;964,354444;23,600139;7,8;2,5475;
2020-07-31;0;0;964,094489;24,202285;7,9;2,736425;
2020-08-31;1;,8;963,235484;25,966532;9,8;2,876747;
2020-09-30;3;7,6;961,662083;28,568056;9,8;2,558333;
2020-10-31;15;115;960,564516;27,62043;8,5;2,454839;
2020-11-30;6;null;null;26,638068;6,8;null;
2020-12-31;null;null;null;null;null;null;

