Nome: JOACABA
Codigo Estacao: A841
Latitude: -27.16916666
Longitude: -51.55888888
Altitude: 767.63
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;15;120,8;924,898521;22,055376;null;null;
2020-02-29;15;183,8;926,897151;21,08482;null;null;
2020-03-31;3;59,8;928,181668;21,25464;null;null;
2020-04-30;6;null;929,607038;18,547304;null;null;
2020-05-31;7;null;null;null;null;null;
2020-06-30;8;null;928,769881;16,566451;14,5;2,990955;
2020-07-31;9;null;929,309293;16,30604;7,6;2,849631;
2020-08-31;6;null;929,571257;17,605626;8,5;3,102241;
2020-09-30;7;null;928,181164;19,749217;9,7;3,238565;
2020-10-31;6;20,6;926,416946;20,778432;9,7;3,375313;
2020-11-30;11;102,2;926,752387;20,439958;7,6;2,932656;
2020-12-31;16;216;925,051882;21,705511;11,4;2,83871;

