Nome: CORUMBA
Codigo Estacao: A724
Latitude: -18.99666666
Longitude: -57.63749999
Altitude: 111.73
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;14;100,6;994,925281;29,226759;6,9;,350327;
2020-02-29;18;124,2;996,369415;27,995334;5,6;,248838;
2020-03-31;5;48,4;996,530454;29,500276;5;,178995;
2020-04-30;5;77,4;999,632778;26,96125;7,4;,328611;
2020-05-31;6;59,2;1001,549328;23,670296;8,3;,412903;
2020-06-30;6;19,2;1000,445556;23,340972;6,3;,930278;
2020-07-31;1;,2;1000,611962;24,117473;8,8;,95578;
2020-08-31;6;22,2;999,491532;26,24207;8,3;1,149597;
2020-09-30;4;6,4;997,516944;28,237083;8,3;1,47125;
2020-10-31;16;120,8;995,256563;29,835051;9,3;1,026642;
2020-11-30;6;11,4;995,725756;29,956801;6,4;,847434;
2020-12-31;10;131,4;995,08002;29,026377;7,9;,574898;

