Nome: MONTE VERDE
Codigo Estacao: A509
Latitude: -22.86166666
Longitude: -46.04333333
Altitude: 1544.89
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;257,2;846,642473;18,073656;5,2;1,509677;
2020-02-29;25;334,8;847,980172;17,640805;4,7;1,572701;
2020-03-31;18;120,4;848,742485;16,517168;5,7;1,727236;
2020-04-30;13;12,2;849,561111;14,396667;5,4;1,462083;
2020-05-31;16;16,4;849,961022;11,497043;4,7;1,421371;
2020-06-30;15;65,8;851,278194;13,364167;4,3;1,331389;
2020-07-31;12;13,6;850,983333;12,031048;5,9;1,408333;
2020-08-31;6;57,6;851,295699;12,453763;5,3;1,612231;
2020-09-30;5;40,4;850,481389;16,640417;4,6;1,551389;
2020-10-31;13;95,4;847,855376;17,035618;6,3;1,814785;
2020-11-30;19;275,8;847,567778;15,995;6;1,761667;
2020-12-31;29;471,2;847,26371;17,675672;7,2;1,443414;

