Nome: LENCOIS
Codigo Estacao: A425
Latitude: -12.557854
Longitude: -41.388808
Altitude: 438.09
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;15;280,6;962,469624;25,727823;5,8;,626479;
2020-02-29;9;38,2;962,845402;26,586494;4;,559626;
2020-03-31;21;301,4;962,721102;25,175269;7,5;,666935;
2020-04-30;22;237,4;964,132639;24,399583;3,5;,7325;
2020-05-31;18;90;965,861559;23,207661;3,5;,680645;
2020-06-30;19;86,2;967,051667;21,874167;4,1;,720278;
2020-07-31;16;87,2;967,22379;21,281586;3,4;,688306;
2020-08-31;13;64,2;967,311425;21,652688;3,8;,684005;
2020-09-30;15;43;966,318056;23,002917;3,2;,630972;
2020-10-31;12;117;963,188038;25,49207;7,8;,649059;
2020-11-30;18;310,2;963,101528;23,737083;5,8;,646389;
2020-12-31;7;6,8;962,900269;25,189382;2,6;,619489;

