Nome: CAMPO GRANDE
Codigo Estacao: A702
Latitude: -20.447195
Longitude: -54.722615
Altitude: 528.47
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;18;198,2;950,357661;25,969489;6,4;2,185484;
2020-02-29;18;227,2;951,665805;25,155603;6,7;2,004741;
2020-03-31;5;80,2;952,272177;26,473656;7;2,725;
2020-04-30;2;90,2;954,63;23,988194;8,3;2,78125;
2020-05-31;7;182,6;956,056954;20,371213;7,5;2,810086;
2020-06-30;9;41,2;955,251806;21,769167;8,2;2,96125;
2020-07-31;4;4;955,427419;21,605108;8;3,278495;
2020-08-31;3;27,6;954,926408;24,2375;9,4;4,073663;
2020-09-30;1;8,4;952,690139;27,852083;8,6;3,207917;
2020-10-31;9;150,4;950,780511;27,004301;13,2;3,05672;
2020-11-30;8;91,4;951,363194;25,943056;8,6;2,810278;
2020-12-31;18;105,4;950,584409;25,976747;8,2;2,19086;

