Nome: SALINAS
Codigo Estacao: A552
Latitude: -16.16027777
Longitude: -42.31027777
Altitude: 487.14
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;16;168,4;956,822312;26,413441;7,6;1,441263;
2020-02-29;14;116,2;957,933908;25,934339;5,8;1,171552;
2020-03-31;19;337;958,482124;24,001613;5,3;1,031317;
2020-04-30;11;47,8;960,006806;23,477083;5,6;1,13125;
2020-05-31;7;35,6;961,688305;21,789215;5,3;,979627;
2020-06-30;1;null;962,754712;null;4,3;null;
2020-07-31;null;null;962,989966;null;4,6;null;
2020-08-31;null;null;null;null;5,3;null;
2020-09-30;null;null;null;null;5,4;null;
2020-10-31;null;null;null;null;6;null;
2020-11-30;null;null;null;null;6,4;null;
2020-12-31;null;null;null;null;5,1;null;

