Nome: TIMOTEO
Codigo Estacao: A511
Latitude: -19.57388888
Longitude: -42.62249999
Altitude: 493.42
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;22;329,4;956,54328;24,893011;3,1;,902419;
2020-02-29;13;202,6;958,586782;24,254742;3,4;,802155;
2020-03-31;22;228,8;959,212097;22,6625;2,4;,535484;
2020-04-30;16;66,6;960,675833;22,089722;2,7;,667639;
2020-05-31;15;102,6;962,347177;19,590726;3,4;,650134;
2020-06-30;22;16;963,702361;19,581667;2,1;,5025;
2020-07-31;13;18,6;963,689651;19,643414;2,5;,628091;
2020-08-31;6;21,2;964,159946;19,736828;3,7;,922581;
2020-09-30;2;4,6;961,860694;23,568611;3,2;1,248611;
2020-10-31;18;249;958,572849;23,152688;3,8;,864247;
2020-11-30;19;123;958,599861;22,797917;3,4;,953472;
2020-12-31;19;278,2;957,713172;23,713441;3,4;,836694;

