Nome: AGUAS VERMELHAS
Codigo Estacao: A549
Latitude: -15.751536
Longitude: -41.457787
Altitude: 754.07
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;15;130,4;928,334005;23,672984;7,7;2,088575;
2020-02-29;7;58;929,184483;24,041667;8,1;1,842816;
2020-03-31;18;198,6;929,395564;22,282392;8,3;1,674462;
2020-04-30;14;104,4;930,794028;21,467917;8,6;1,512361;
2020-05-31;11;38,2;932,308065;19,7375;6,2;1,424462;
2020-06-30;9;8,6;933,486944;18,065556;6,9;1,560972;
2020-07-31;7;null;null;17,466228;7,9;null;
2020-08-31;null;null;null;null;null;null;
2020-09-30;null;null;null;null;null;null;
2020-10-31;8;null;928,871354;23,065799;9,7;2,532465;
2020-11-30;20;226,4;929,214722;21,297778;7;2,061111;
2020-12-31;2;40,8;928,753091;22,701613;7;2,026344;

