Nome: SETE QUEDAS
Codigo Estacao: A751
Latitude: -23.96694443
Longitude: -55.02416666
Altitude: 398.4
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;964,116264;25,178898;4,7;,179973;
2020-02-29;null;null;965,741667;25,307902;5,2;,27658;
2020-03-31;null;null;966,98414;25,889382;5,5;,254167;
2020-04-30;null;null;969,606528;21,808611;6;,230556;
2020-05-31;null;null;970,567204;18,402688;6,1;,290188;
2020-06-30;null;null;969,094328;19,732302;7,1;,606444;
2020-07-31;null;null;969,962546;18,820106;6,3;,40071;
2020-08-31;null;null;970,262585;20,864697;6,3;,60988;
2020-09-30;null;null;null;24,042424;8,1;null;
2020-10-31;null;null;null;null;6,6;null;
2020-11-30;null;null;null;null;5,4;null;
2020-12-31;null;null;null;null;5,3;null;

