Nome: BACABAL
Codigo Estacao: A220
Latitude: -4.24305555
Longitude: -44.79499999
Altitude: 22.33
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;11;null;1008,710038;null;4,9;,793488;
2020-02-29;null;null;1008,778505;27,633961;6,6;,821226;
2020-03-31;24;326,8;1008,692578;27,526514;4,3;,700374;
2020-04-30;26;605;1009,174306;27,308472;5,7;,711806;
2020-05-31;16;97,4;1009,689785;28,177151;5,9;,773387;
2020-06-30;5;30,6;1009,899583;27,566667;5,6;1,120278;
2020-07-31;1;9;1009,70578;27,269624;5,9;1,177823;
2020-08-31;1;,6;1009,474194;27,961559;5,7;1,323656;
2020-09-30;2;8;1008,751111;29,369861;4,4;1,518889;
2020-10-31;5;5,4;1007,661559;29,825;6,7;1,679973;
2020-11-30;8;null;1007,295711;28,961823;6,3;1,551382;
2020-12-31;null;null;1007,360489;null;5,4;1,347651;

