Nome: SERRINHA
Codigo Estacao: A441
Latitude: -11.66472222
Longitude: -39.02305554
Altitude: 337.79
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;9;64,4;974,229032;26,574597;6,5;2,627285;
2020-02-29;8;78,6;974,583333;26,708621;5,3;2,369253;
2020-03-31;15;120,4;974,214919;25,886828;5,7;2,258737;
2020-04-30;null;null;975,530417;24,895972;6,1;2,263333;
2020-05-31;null;null;977,262728;23,330353;5,8;2,224077;
2020-06-30;null;null;978,353194;22,108195;6,4;2,057083;
2020-07-31;null;null;978,755242;21,163575;6,3;2,14328;
2020-08-31;null;null;null;null;null;null;
2020-09-30;null;null;null;23,1125;6,4;null;
2020-10-31;2;null;null;null;null;null;
2020-11-30;5;null;null;24,56088;5,3;null;
2020-12-31;7;7;974,541936;26,03629;6,1;3,009812;

