Nome: GARANHUNS
Codigo Estacao: A322
Latitude: -8.91083333
Longitude: -36.49333333
Altitude: 827.78
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;5;30,8;921,660215;23,707393;7,1;3,031452;
2020-02-29;11;60;921,856609;23,718965;8,5;2,672701;
2020-03-31;19;270;921,456452;23,374059;6,3;2,059678;
2020-04-30;17;130;922,420972;22,63375;4,4;1,710556;
2020-05-31;28;123,2;923,593548;21,503898;6,2;1,678091;
2020-06-30;27;178,6;924,195417;20,035278;6,6;1,94625;
2020-07-31;29;113,2;924,317742;18,97957;5,3;1,985753;
2020-08-31;27;81,6;924,659677;18,942608;5,5;2,162769;
2020-09-30;15;48,2;924,219722;19,655695;6,2;2,393611;
2020-10-31;8;6,4;922,393683;22,077688;9,2;3,348387;
2020-11-30;13;59,2;921,7;22,302917;6,2;3,169167;
2020-12-31;8;11;921,765591;22,405914;7,7;3,457393;

