Nome: NOVA VENECIA
Codigo Estacao: A623
Latitude: -18.69527777
Longitude: -40.39055555
Altitude: 156.02
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;17;189;994,354167;25,779032;7;2,157796;
2020-02-29;14;77,2;995,914224;26,423994;6;1,97931;
2020-03-31;21;182,6;996,439113;24,6625;6,5;2,112769;
2020-04-30;10;46,2;998,122778;24,187917;5,7;2,319722;
2020-05-31;15;58,4;999,894624;22,356452;6;1,831452;
2020-06-30;17;29,2;1001,438194;22,098472;6,4;1,700833;
2020-07-31;18;39;1001,75973;21,300783;6,9;1,9125;
2020-08-31;4;1,2;1002,197849;21,524059;5,8;2,395565;
2020-09-30;null;null;null;null;6,9;null;
2020-10-31;null;null;null;null;7,6;null;
2020-11-30;null;null;null;null;6,6;null;
2020-12-31;null;null;null;null;6,4;null;

