Nome: ITATIAIA - AGULHAS NEGRAS
Codigo Estacao: A635
Latitude: -22.37388888
Longitude: -44.70305555
Altitude: 2450
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;328,4;761,26371;13,060215;7,6;2,537768;
2020-02-29;29;465,2;762,665517;12,693247;9,9;2,970238;
2020-03-31;23;228,4;762,161793;10,661323;5,8;null;
2020-04-30;18;42,4;761,230556;9,693472;9,8;2,994583;
2020-05-31;15;70,8;762,409946;7,980914;12,1;3,445296;
2020-06-30;18;42;763,413472;8,478889;13;2,747361;
2020-07-31;12;16,6;763,31316;8,205914;13,3;3,375403;
2020-08-31;9;42,2;762,752419;7,375134;8,1;2,852419;
2020-09-30;11;83,8;763,734028;10,979861;9,5;2,571945;
2020-10-31;20;156,8;761,204436;12,010081;9;2,740188;
2020-11-30;24;236,6;761,445649;10,898211;7,8;2,753597;
2020-12-31;30;517,8;762,359116;12,634;8,4;2,599994;

