Nome: SAO PAULO - INTERLAGOS
Codigo Estacao: A771
Latitude: -23.724501
Longitude: -46.677501
Altitude: 771
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;19;246;925,043817;22,168683;5,4;2,023387;
2020-02-29;23;326,4;926,818247;21,183908;5;1,996264;
2020-03-31;14;68;928,256452;20,441264;5,1;2,14664;
2020-04-30;7;2,6;929,399167;19,034167;4,4;1,942083;
2020-05-31;11;16,2;929,897043;16,877554;4,8;1,71465;
2020-06-30;13;104,6;930,681467;18,458986;5,6;1,584807;
2020-07-31;12;11,8;930,710081;17,408065;5,3;1,827016;
2020-08-31;17;83;931,666935;16,458602;4,9;1,878763;
2020-09-30;9;18;929,525417;20,154306;5,8;2,088055;
2020-10-31;13;101,4;926,973446;20,129476;5,7;2,222037;
2020-11-30;14;110,2;927,164445;19,314444;5,1;2,21125;
2020-12-31;22;180,8;925,779973;21,764516;5,2;2,058468;

