Nome: TRES MARIAS
Codigo Estacao: A528
Latitude: -18.200855
Longitude: -45.459836
Altitude: 931.01
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;18;380,8;909,461559;23,574059;5,9;2,291129;
2020-02-29;23;401,4;911,137213;22,660201;7,1;2,081466;
2020-03-31;18;198,8;911,205376;22,181183;6,2;2,216935;
2020-04-30;10;14,2;912,610556;21,789943;6,3;1,954147;
2020-05-31;2;,8;914,020434;19,10664;4,8;2,176034;
2020-06-30;null;0;915,08435;19,554927;5,9;2,261604;
2020-07-31;null;0;914,813392;19,931141;5,8;2,346226;
2020-08-31;1;3,2;914,692025;19,835;8;3,086156;
2020-09-30;2;,6;913,156553;24,037138;6,1;2,854766;
2020-10-31;10;null;910,040471;24,206923;8,2;2,362076;
2020-11-30;14;158,8;910,43125;22,484167;7,6;2,396944;
2020-12-31;19;88,6;910,083871;23,235618;5,8;1,910887;

