Nome: SONORA
Codigo Estacao: A761
Latitude: -17.63527777
Longitude: -54.76055555
Altitude: 495.25
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;954,633199;26,030107;8;2,846909;
2020-02-29;null;null;955,682328;25,220833;7,2;2,724425;
2020-03-31;null;null;955,682124;25,925538;9,9;2,790457;
2020-04-30;null;null;957,849167;24,905694;10,3;2,969444;
2020-05-31;null;null;959,558602;21,422581;8;3,06465;
2020-06-30;null;null;959,005556;23,055556;8;3,112083;
2020-07-31;null;0;958,836559;23,235753;8,7;3,487366;
2020-08-31;0;0;958,041129;25,267473;11,6;4,18414;
2020-09-30;0;0;956,158889;28,588195;8,9;3,676389;
2020-10-31;3;6,6;954,524328;28,060753;13,3;3,55793;
2020-11-30;null;null;null;26,611458;14;null;
2020-12-31;null;null;null;null;null;null;

