Nome: NOVA TEBAS
Codigo Estacao: A822
Latitude: -24.43722221
Longitude: -51.96305555
Altitude: 656.24
Situacao: Desativada
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;9;null;null;23,189062;0;null;
2020-02-29;5;60;938,811978;23,966358;0;0;
2020-03-31;6;71,6;940,116398;23,66465;0;0;
2020-04-30;2;null;null;20,733991;0;null;
2020-05-31;1;null;null;null;0;null;
2020-06-30;5;null;null;null;0;null;
2020-07-31;4;null;942,991465;17,432101;0;0;
2020-08-31;1;null;null;null;0;null;
2020-09-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

