Nome: MONTALVANIA
Codigo Estacao: A526
Latitude: -14.40833333
Longitude: -44.40416666
Altitude: 519.52
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;259;953,203273;25,07448;5,6;1,751379;
2020-02-29;null;30;953,990917;25,32157;5,7;1,541423;
2020-03-31;null;234;954,292815;24,189607;6,5;1,652052;
2020-04-30;null;198,6;955,551667;23,538056;7,1;1,524306;
2020-05-31;null;32,6;957,134409;21,443548;5,4;1,47621;
2020-06-30;null;0;958,052639;20,097222;7,2;1,814861;
2020-07-31;null;0;957,968683;19,609812;8;2,066667;
2020-08-31;null;0;957,398253;22,728629;6,9;2,420968;
2020-09-30;null;0;955,807361;24,8575;7,4;2,327917;
2020-10-31;null;81,2;953,014545;26,854184;7,7;2,23556;
2020-11-30;null;95,2;953,618629;24,225351;6,5;1,924751;
2020-12-31;null;165,4;953,038855;24,53375;7,4;1,658377;

