Nome: URUSSANGA
Codigo Estacao: A814
Latitude: -28.53249999
Longitude: -49.31527777
Altitude: 40.56
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;15;null;null;23,395175;4,6;null;
2020-02-29;5;null;null;23,4125;3,9;null;
2020-03-31;9;33,4;1011,208065;23,43172;4,6;1,033871;
2020-04-30;11;47,8;1012,612917;19,739028;4,3;1,064583;
2020-05-31;15;14,6;1012,358602;17,163441;5,1;1,077151;
2020-06-30;12;122,8;1012,78375;17,014861;5,6;,982083;
2020-07-31;19;150,8;1013,859812;14,615591;4,7;1,119941;
2020-08-31;13;82,6;1015,197446;16,2625;4,5;1,167742;
2020-09-30;13;164,2;1013,231389;18,228056;4,8;1,17625;
2020-10-31;11;56;1010,753226;20,532661;5,6;1,360215;
2020-11-30;15;242,6;1010,859722;21,226944;5,2;1,16744;
2020-12-31;23;162,4;1008,159677;23,033871;6;1,132527;

