Nome: SOBRAL
Codigo Estacao: A306
Latitude: -3.74805555
Longitude: -40.34583333
Altitude: 92.07
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;122,8;1000,440457;27,093817;9,5;,615726;
2020-02-29;25;31;1000,728879;26,050287;5,6;,305603;
2020-03-31;null;null;1000,48078;26,284409;7,4;,234812;
2020-04-30;null;null;1001,038889;26,022222;5,7;,172639;
2020-05-31;null;null;1001,853629;26,490054;4;,271237;
2020-06-30;3;7,2;1002,046528;26,575556;4,3;,676944;
2020-07-31;6;15,8;1001,922849;26,72836;5,6;,949731;
2020-08-31;2;2,6;1001,688844;28,011828;6,4;1,432258;
2020-09-30;0;0;1001,255556;28,585417;6,7;1,674722;
2020-10-31;0;0;1000,135753;29,090054;6,5;2,012231;
2020-11-30;7;10,8;999,310694;29,240972;7;1,750278;
2020-12-31;9;12;999,385484;29,055645;6,8;1,734274;

