Nome: GUANAMBI
Codigo Estacao: A426
Latitude: -14.20805555
Longitude: -42.74972221
Altitude: 552.23
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;13;null;949,905741;26,568705;9,7;2,364593;
2020-02-29;6;38,2;950,38097;26,703208;9,2;2,321346;
2020-03-31;5;null;950,757521;25,512629;9,4;2,415061;
2020-04-30;4;null;951,931604;25,506358;7,6;2,600706;
2020-05-31;1;null;953,449702;24,095476;9,6;2,887102;
2020-06-30;null;null;null;null;9;null;
2020-07-31;null;0;954,494512;23,280178;11,3;3,820099;
2020-08-31;null;0;954,148851;24,052958;11,7;4,639063;
2020-09-30;null;0;952,829361;26,128905;12,7;4,981118;
2020-10-31;2;null;949,896856;27,969485;10,7;3,969989;
2020-11-30;6;null;950,377292;25,193202;8,3;2,950658;
2020-12-31;1;12,2;949,669973;26,492409;9,2;2,998429;

