Nome: ITAPOA
Codigo Estacao: A851
Latitude: -26.08138888
Longitude: -48.64166666
Altitude: 6.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;22;218,8;1010,864382;24,149328;5,9;1,384543;
2020-02-29;23;382,4;1013,358764;23,648994;5,2;1,392529;
2020-03-31;14;127,4;1015,170968;23,289785;4,6;1,386022;
2020-04-30;12;35,4;1016,547083;20,41875;7;1,248472;
2020-05-31;19;50,8;1016,76922;17,377823;7,7;,965726;
2020-06-30;22;94;1017,335346;17,780629;11,2;,504658;
2020-07-31;10;77,6;1018,339028;16,0325;11;,67164;
2020-08-31;5;null;null;null;4,4;null;
2020-09-30;15;43;1017,382083;19,030417;8,7;,779028;
2020-10-31;20;133,6;1014,624462;20,899731;5,6;1,105511;
2020-11-30;23;153,8;1014,6175;21,561944;4,7;,721944;
2020-12-31;27;241,6;1011,73293;23,768011;5,5;,818817;

