Nome: SIDROLANDIA
Codigo Estacao: A754
Latitude: -20.98166666
Longitude: -54.97194443
Altitude: 471.43
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;956,469086;26,162634;5,9;1,690971;
2020-02-29;null;null;957,819109;25,687069;6,4;1,682184;
2020-03-31;5;97,6;958,571909;26,623118;7,1;1,714516;
2020-04-30;2;74,4;961,086111;23,195694;7,2;1,86;
2020-05-31;6;149,4;962,467473;19,974731;6,6;1,781048;
2020-06-30;6;58,2;961,500694;21,2375;7,9;1,96;
2020-07-31;3;2,4;961,845565;20,655645;5,4;2,06707;
2020-08-31;6;13,8;961,399328;22,432527;8,3;2,416129;
2020-09-30;2;10,4;959,046111;26,385833;5,7;1,836667;
2020-10-31;4;7,6;957,133737;26,406452;7;1,955242;
2020-11-30;6;8,4;957,669722;25,715278;7,4;1,9;
2020-12-31;null;null;956,737366;26,284543;5,3;1,946394;

