Nome: NOVA FATIMA
Codigo Estacao: A842
Latitude: -23.41527777
Longitude: -50.57777777
Altitude: 664.31
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;13;108,8;936,31129;23,220968;9;2,705242;
2020-02-29;13;104,6;937,879885;22,417529;9;3,141092;
2020-03-31;7;50,2;939,204839;22,969086;10,7;3,471237;
2020-04-30;3;30;940,613611;21,210556;9,6;3,045;
2020-05-31;1;9,2;941,654078;18,934375;7;2,269034;
2020-06-30;10;107,4;941,823668;18,77583;11,5;1,785519;
2020-07-31;1;null;null;null;9,3;null;
2020-08-31;null;null;null;null;8,1;null;
2020-09-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

