Nome: FLORIANOPOLIS
Codigo Estacao: A806
Latitude: -27.60253
Longitude: -48.620096
Altitude: 4.87
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;17;141,2;1011,48172;25,202285;7,3;2,319892;
2020-02-29;16;194;1014,167816;24,578736;7;2,194684;
2020-03-31;10;39,6;1015,794489;24,525806;6,6;1,977823;
2020-04-30;6;15,2;1016,969167;21,813333;7,1;1,928889;
2020-05-31;10;14,4;1016,908333;19,132796;6,1;1,570027;
2020-06-30;15;117;1017,572911;18,945688;7,2;1,820405;
2020-07-31;14;104;1018,639727;16,598691;7,4;1,825473;
2020-08-31;15;109,2;1020,185192;17,43134;7;2,008129;
2020-09-30;13;144;1017,900417;19,273611;8,6;2,070417;
2020-10-31;16;143,2;1015,377823;21,140323;6,4;2,448387;
2020-11-30;20;95,6;1015,27872;22,191836;7,3;2,137047;
2020-12-31;22;319,8;1012,474194;23,803898;7,1;2,032258;

