Nome: RIO CLARO
Codigo Estacao: A626
Latitude: -22.653579
Longitude: -44.040916
Altitude: 516
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;17;219,4;954,276923;23,44138;6,4;1,478506;
2020-02-29;26;333,6;956,171008;22,868497;null;null;
2020-03-31;13;231,8;957,697521;21,856473;null;null;
2020-04-30;4;5,8;959,083056;20,511528;null;null;
2020-05-31;11;43;959,880645;17,859005;4,2;1,358737;
2020-06-30;7;null;960,975667;18,729;6,9;1,418797;
2020-07-31;1;null;960,795407;18,403704;5,4;null;
2020-08-31;6;18,4;962,007393;18,281855;7,8;1,672581;
2020-09-30;5;null;959,229212;22,133946;7,1;1,869595;
2020-10-31;7;null;null;21,787328;5,7;null;
2020-11-30;15;111,4;956,446854;21,547994;5,4;1,756271;
2020-12-31;25;243,6;955,257475;23,136274;5,1;1,467983;

