Nome: CALDAS
Codigo Estacao: A530
Latitude: -21.918066
Longitude: -46.382996
Altitude: 1077.34
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;268,4;893,831452;21,123253;8,4;,662903;
2020-02-29;22;457,6;895,360345;20,602443;5;,754167;
2020-03-31;23;122,4;896,152554;19,479704;4,5;,561156;
2020-04-30;20;8,6;897,328194;17,416806;4,2;,682917;
2020-05-31;20;16,2;898,345161;13,870833;4,4;,687634;
2020-06-30;21;24,2;899,519306;15,091945;4;,687361;
2020-07-31;17;3,8;899,21922;14,395161;5,4;,837634;
2020-08-31;11;6,4;899,436694;14,731855;4,3;,983199;
2020-09-30;7;40;897,862083;19,095694;4,5;,969028;
2020-10-31;12;67,4;895,029301;20,56586;5,7;1,136425;
2020-11-30;15;78,4;894,954583;19,841528;4,8;1,103611;
2020-12-31;29;438,8;894,620027;20,686021;5,3;,862097;

