Nome: SAO MATEUS DO SUL
Codigo Estacao: A874
Latitude: -25.83555555
Longitude: -50.36888888
Altitude: 780.21
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;16;62,2;924,976613;21,278764;3,7;,639247;
2020-02-29;14;54;926,866379;20,63477;3,1;,614943;
2020-03-31;11;21,2;928,434274;19,491532;2,8;,579839;
2020-04-30;14;18,6;929,518472;15,746667;4,2;,607639;
2020-05-31;21;30,4;929,746774;12,383468;5,1;,591263;
2020-06-30;24;62;929,771528;14,51;6;,616944;
2020-07-31;20;35,2;930,050672;12,594489;4,4;,546371;
2020-08-31;21;51,8;931,169355;13,053629;4,7;,617339;
2020-09-30;7;17,2;928,869445;18,043194;4,3;,7;
2020-10-31;12;32,8;926,834274;19,12621;3,3;,739113;
2020-11-30;15;59,8;927,056111;18,969305;3,3;,655833;
2020-12-31;18;69,2;925,381317;20,831452;5;,62836;

