Nome: MANHUACU
Codigo Estacao: A556
Latitude: -20.26333333
Longitude: -42.18277777
Altitude: 819.47
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;21;277,8;920,548876;22,757392;7,1;1,863076;
2020-02-29;18;281,2;922,491092;22,062644;8,6;1,804167;
2020-03-31;16;195,6;922,883737;20,967473;7,1;1,657661;
2020-04-30;8;null;null;20,482727;6,7;null;
2020-05-31;8;null;null;17,202462;8,1;null;
2020-06-30;17;6,6;926,914305;17,280278;6;1,37875;
2020-07-31;13;27,2;926,847522;17,326888;6,6;1,529038;
2020-08-31;10;23,4;927,201075;17,185753;7;1,885484;
2020-09-30;2;2,6;925,417222;20,791667;6,8;1,970139;
2020-10-31;2;null;922,602961;21,543091;7;2,145997;
2020-11-30;7;null;null;null;6,6;null;
2020-12-31;null;null;null;null;null;null;

