Nome: SAPEZAL
Codigo Estacao: A911
Latitude: -13.30388888
Longitude: -58.76333333
Altitude: 105
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;25;142,8;949,220699;24,890591;9,9;3,01586;
2020-02-29;23;336,6;949,7874;24,637856;9,3;2,916304;
2020-03-31;3;null;null;null;7,2;null;
2020-04-30;null;null;null;null;7,8;null;
2020-05-31;null;null;null;null;8,4;null;
2020-06-30;2;5,6;952,086389;23,063472;7,6;2,145556;
2020-07-31;0;0;951,768683;23,477823;7,9;2,749866;
2020-08-31;0;0;951,110081;24,8375;8,6;3,606855;
2020-09-30;5;38,2;949,81535;27,033092;12,3;3,204185;
2020-10-31;14;98;949,030517;26,035217;14,4;3,260934;
2020-11-30;9;102,8;948,755827;25,425634;9,4;2,329976;
2020-12-31;23;169,8;948,832276;23,96984;8,8;2,328366;

