Nome: URUCUI
Codigo Estacao: A346
Latitude: -7.44138888
Longitude: -44.34499999
Altitude: 398.83
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;16;105,6;967,12285;25,473387;3,4;,353226;
2020-02-29;15;276;967,242529;25,402443;2,1;,193391;
2020-03-31;19;323,8;967,26586;25,09785;3;,322312;
2020-04-30;11;326,2;967,897361;25,403889;3,3;,285972;
2020-05-31;3;38,2;968,794758;25,708602;2,5;,32164;
2020-06-30;1;,6;969,164583;25,252083;3,1;,608056;
2020-07-31;0;0;968,865995;25,685215;4,7;,828629;
2020-08-31;0;0;968,435081;26,943414;5,2;1,100807;
2020-09-30;1;1,2;967,385521;28,489539;5,3;1,054966;
2020-10-31;8;149;966,115688;28,312825;3,5;,597628;
2020-11-30;5;null;966,22238;25,960398;4,7;,605536;
2020-12-31;8;54,8;966,021371;25,813844;3,6;,355242;

