Nome: MORADA NOVA
Codigo Estacao: A332
Latitude: -5.13666666
Longitude: -38.35666666
Altitude: 45.03
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;12;131;1006,58629;28,193952;6,9;2,12164;
2020-02-29;15;77;1006,708621;27,838649;5,5;1,790086;
2020-03-31;23;302,6;1006,669758;26,997043;6,8;1,12379;
2020-04-30;12;93,2;1007,176944;27,386111;5,2;1,434444;
2020-05-31;null;null;1008,274194;26,915323;6,9;1,562769;
2020-06-30;null;null;1008,734191;26,272174;6,4;1,85692;
2020-07-31;5;54,8;1008,703629;26,088172;6,8;2,064919;
2020-08-31;0;0;1008,522177;27,215995;6,8;2,278495;
2020-09-30;0;0;1008,165139;28,11125;6,6;2,78125;
2020-10-31;0;0;1006,823925;28,971371;7,9;3,303898;
2020-11-30;2;22,4;1005,909861;29,270278;7,3;3,274444;
2020-12-31;3;20,8;1005,987366;29,295564;8,8;3,656855;

