Nome: PIRES DO RIO
Codigo Estacao: A033
Latitude: -17.30416666
Longitude: -48.28416666
Altitude: 757.27
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;18;316,4;927,681048;24,545699;5;,112634;
2020-02-29;22;211,2;929,135057;23,806609;7,9;,117098;
2020-03-31;16;50,8;928,997397;24,259751;2,1;,052994;
2020-04-30;14;null;930,368382;23,748746;5,1;,055462;
2020-05-31;1;null;null;null;3,3;null;
2020-06-30;0;0;932,894028;20,60375;3,7;,071389;
2020-07-31;0;0;932,635753;20,83871;4,1;,12621;
2020-08-31;0;0;932,221505;22,274328;4,4;,198387;
2020-09-30;1;1,2;930,541854;25,870694;4,8;,342458;
2020-10-31;13;226,6;927,999462;26,0375;6,2;,317608;
2020-11-30;13;100,6;928,308859;24,462524;3,3;,075139;
2020-12-31;19;270,6;928,016129;24,58629;3,2;,04785;

