Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.4486111
Longitude: -49.23055554
Altitude: 922.91
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;15;208,6;909,978764;21,385215;6,6;1,761559;
2020-02-29;18;110,8;911,853305;20,441236;5,1;1,535489;
2020-03-31;9;14,6;913,294378;20,068671;5,4;1,775327;
2020-04-30;3;21,2;914,112201;18,056753;6,4;1,766663;
2020-05-31;4;null;914,093511;16,273501;7,2;1,815241;
2020-06-30;10;127;914,609486;16,539244;8,6;1,792398;
2020-07-31;8;null;914,589247;15,831516;8,4;1,912241;
2020-08-31;10;null;915,40568;16,284904;7,6;1,469865;
2020-09-30;4;37,8;913,959638;18,579052;6,6;2,104372;
2020-10-31;13;128,2;911,879301;18,895565;6,8;2,126747;
2020-11-30;15;211,6;911,99218;18,778173;7,9;2,088972;
2020-12-31;19;159,4;910,444489;20,679704;8,3;2,103898;

