Nome: FLORESTAL
Codigo Estacao: A535
Latitude: -19.88527777
Longitude: -44.41694443
Altitude: 753.5
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;621,2;927,66707;23,819489;4,4;,664919;
2020-02-29;23;352;929,611782;23,068103;3,6;,590086;
2020-03-31;15;209,8;929,930914;22,063038;3,4;,52043;
2020-04-30;10;89,8;931,334167;21,024306;3,1;,564028;
2020-05-31;10;41,8;932,958602;17,004839;3,3;,574328;
2020-06-30;5;5,8;934,162639;17,006806;3,4;,497361;
2020-07-31;1;,6;933,898925;17,23078;3,6;,671371;
2020-08-31;2;12,2;934,078764;17,009274;4,7;,834812;
2020-09-30;3;16,2;932,063611;20,732361;4,5;,717639;
2020-10-31;12;134,4;928,970296;23,041398;3,6;,843548;
2020-11-30;13;100;929,06125;22,285694;4,2;,945;
2020-12-31;19;266;928,515995;23,063441;4,7;,614382;

