Nome: CHAPECO
Codigo Estacao: A895
Latitude: -27.0853111
Longitude: -52.6357111
Altitude: 679
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;11;115;934,189247;23,598522;9,2;3,334543;
2020-02-29;12;158,8;936,15;22,572988;7,3;3,109195;
2020-03-31;5;33,2;937,42544;23,446591;12,3;2,871175;
2020-04-30;5;87,8;939,278333;18,768055;7,5;3,119583;
2020-05-31;10;185,6;939,435753;15,558602;9,1;3,261694;
2020-06-30;19;296;938,431111;16,407778;16,1;4,235833;
2020-07-31;13;166,8;939,16828;14,964919;9;3,863441;
2020-08-31;6;117,8;939,763575;17,274597;9,5;3,547715;
2020-09-30;5;40,2;937,365417;20,488056;9,2;3,758333;
2020-10-31;6;19,2;935,683871;22,057392;8,8;3,477688;
2020-11-30;11;138,6;936,005581;22,012083;9,3;3,602475;
2020-12-31;8;239,2;934,343402;23,56198;9,4;3,426087;

