Nome: GUARDA-MOR
Codigo Estacao: A546
Latitude: -17.56138888
Longitude: -47.19916666
Altitude: 997.01
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;373,4;902,735484;23,033064;7,2;,942876;
2020-02-29;null;228,6;904,234914;22,291667;5,5;,903879;
2020-03-31;null;246,8;904,193414;22,042204;5;1,039785;
2020-04-30;null;131,4;905,659861;21,461945;5;,731667;
2020-05-31;null;79;907,009677;18,747581;4,3;,674597;
2020-06-30;null;1,2;907,869306;19,018472;4,9;,864583;
2020-07-31;null;0;907,637231;19,310887;5,3;1,139247;
2020-08-31;null;0;907,358333;19,541129;5,3;1,373118;
2020-09-30;null;,8;906,023472;23,667778;4,8;1,263611;
2020-10-31;null;168;903,311425;24,301478;6;1,133871;
2020-11-30;null;102;903,449306;22,295;3,8;,817778;
2020-12-31;null;241,6;903,193011;22,870699;5,9;,559274;

