Nome: CARAVELAS
Codigo Estacao: A405
Latitude: -17.73944444
Longitude: -39.25861111
Altitude: 6.05
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;167;1011,685081;26,557393;10,1;3,912097;
2020-02-29;10;15,4;1012,790086;27,157471;8,5;3,186063;
2020-03-31;24;289;1012,906183;25,705108;7,5;2,557392;
2020-04-30;23;387,8;1014,547917;25,120139;7,7;2,839445;
2020-05-31;13;null;null;23,855455;7,2;null;
2020-06-30;6;null;null;null;null;null;
2020-07-31;22;57,2;1018,48221;22,348997;7,6;2,340528;
2020-08-31;23;null;1019,01581;22,031955;8,8;3,10223;
2020-09-30;15;9,2;1017,57444;23,492497;9,3;3,233569;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

