Nome: VITORIA
Codigo Estacao: A612
Latitude: -20.27083332
Longitude: -40.30583333
Altitude: 9
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;11;250;1011,465127;26,589101;5,1;1,828214;
2020-02-29;10;null;1013,537908;26,324281;4,3;1,493291;
2020-03-31;14;null;1014,236688;25,717732;3,8;1,281573;
2020-04-30;4;null;null;25,013218;3,4;null;
2020-05-31;1;null;null;null;3,6;null;
2020-06-30;null;null;null;null;3,6;null;
2020-07-31;null;null;null;null;null;null;
2020-08-31;2;null;null;null;4,5;null;
2020-09-30;5;null;1018,71053;23,725519;4,6;1,807482;
2020-10-31;6;null;null;null;4,7;null;
2020-11-30;4;null;null;null;4,3;null;
2020-12-31;7;null;null;25,981005;4,7;null;

