Nome: ENCRUZILHADA DO SUL
Codigo Estacao: A893
Latitude: -30.54305555
Longitude: -52.52472221
Altitude: 427.75
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;11;117,4;964,173387;22,976344;7,9;2,631183;
2020-02-29;6;9,4;966,314655;22,564799;7;2,625431;
2020-03-31;8;29;967,584886;23,040943;6,7;2,376514;
2020-04-30;10;40,2;968,995833;18,309167;7;2,690278;
2020-05-31;9;171,2;968,293414;15,081586;8,1;2,626613;
2020-06-30;19;151,6;967,58875;13,792778;8,4;2,658333;
2020-07-31;11;135;968,779704;11,648521;9,6;2,838172;
2020-08-31;10;85,8;970,153091;14,67379;8,6;2,755107;
2020-09-30;18;228,4;968,298575;14,666775;8,3;2,871431;
2020-10-31;13;105,4;966,615323;17,072581;8,8;3,155914;
2020-11-30;8;72,8;967,186806;19,36375;8,4;2,897917;
2020-12-31;10;68;964,468145;21,474597;8,2;2,847446;

