Nome: SAO LUIZ GONZAGA
Codigo Estacao: A852
Latitude: -28.41722221
Longitude: -54.9625
Altitude: 245.5
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;13;228,8;981,70114;25,901046;7,2;2,690708;
2020-02-29;8;87,6;984,036087;24,635142;5,4;2,561164;
2020-03-31;4;35,2;984,909621;26,083007;5,6;2,532475;
2020-04-30;5;51,8;988,040223;20,615749;6,7;2,415676;
2020-05-31;9;220,8;988,122177;16,85215;6,8;2,62379;
2020-06-30;12;170,8;986,406944;16,844722;6,9;3,083611;
2020-07-31;14;224,8;988,216801;14,018683;5,5;2,836021;
2020-08-31;8;58,4;988,326227;17,572791;6,7;3,247586;
2020-09-30;12;98,8;986,070767;18,7318;6,6;3,118641;
2020-10-31;6;54,4;983,996137;22,283438;8;3,065065;
2020-11-30;8;73,4;984,304722;23,618333;7,1;2,901944;
2020-12-31;8;146;982,125438;25,041439;10,7;2,650257;

