Nome: ALMAS
Codigo Estacao: A053
Latitude: -11.28416666
Longitude: -47.21222222
Altitude: 503
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;25;340,2;953,981048;25,011022;8,1;1,721102;
2020-02-29;24;252,8;954,373563;24,933477;6,6;1,424569;
2020-03-31;25;187,8;954,349597;24,78293;5,4;1,340054;
2020-04-30;20;276,8;955,166667;25,133611;4,8;1,349861;
2020-05-31;5;43,2;956,257527;24,785887;4,3;1,304032;
2020-06-30;0;0;956,786944;23,905139;4,3;1,376806;
2020-07-31;0;0;956,554839;23,606989;4,9;1,460081;
2020-08-31;0;0;955,781183;25,581048;5,9;1,586559;
2020-09-30;2;null;954,821558;27,901268;5,5;2,052717;
2020-10-31;1;null;null;null;5,7;null;
2020-11-30;null;null;null;null;7;null;
2020-12-31;null;null;null;null;5,5;null;

