Nome: EDEIA
Codigo Estacao: A029
Latitude: -17.33694444
Longitude: -49.91472222
Altitude: 608
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;17;172,2;942,589247;25,660081;6,9;2,115591;
2020-02-29;16;325,8;943,877368;24,998107;7,2;1,90496;
2020-03-31;14;142,6;943,819141;25,508089;8,3;1,612081;
2020-04-30;9;null;945,252952;24,577;7,8;1,534666;
2020-05-31;3;null;null;20,47;6,2;null;
2020-06-30;null;0;947,474446;23,425595;7,7;1,905686;
2020-07-31;null;null;947,064255;23,45264;7;2,157745;
2020-08-31;null;null;null;null;8,6;null;
2020-09-30;null;null;null;null;7,3;null;
2020-10-31;null;null;null;null;7,5;null;
2020-11-30;null;null;null;null;6,1;null;
2020-12-31;null;null;null;null;7,3;null;

