Nome: NOVA PORTEIRINHA (JANAUBA)
Codigo Estacao: A563
Latitude: -15.80277777
Longitude: -43.29694444
Altitude: 532
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;17;182,6;951,802384;25,974141;6,5;1,80713;
2020-02-29;11;222,8;952,660126;26,323301;6,2;1,479922;
2020-03-31;16;270,2;953,066802;24,909354;7,7;2,133774;
2020-04-30;10;23;954,353037;24,690278;7,9;2,533031;
2020-05-31;4;5;955,898931;22,885139;8;2,377484;
2020-06-30;null;null;null;null;6,9;null;
2020-07-31;null;null;null;null;6,1;null;
2020-08-31;null;null;null;null;7,8;null;
2020-09-30;null;null;null;null;7,3;null;
2020-10-31;10;null;952,189706;null;7,5;2,444072;
2020-11-30;7;null;952,683702;null;8,2;2,063198;
2020-12-31;5;null;952,164628;null;5,7;1,583888;

