Nome: ERECHIM
Codigo Estacao: A828
Latitude: -27.65771
Longitude: -52.305805
Altitude: 777.08
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;15;132,2;925,393952;21,724059;5,4;1,888844;
2020-02-29;6;91,2;927,364224;21,066954;5,8;1,917816;
2020-03-31;5;27,8;928,581989;21,996774;6,6;1,774597;
2020-04-30;6;67,6;930,222361;17,3075;5,2;1,778333;
2020-05-31;11;146;930,157246;14,220259;6,5;1,885117;
2020-06-30;15;205,6;929,285268;14,151786;9,2;2,3125;
2020-07-31;14;218,8;929,925134;12,891129;7,5;2,296102;
2020-08-31;6;95,8;930,779973;15,4375;5,5;2,219624;
2020-09-30;7;67;928,568056;18,057917;6,3;2,282917;
2020-10-31;4;18,2;926,884543;20,035215;6,1;2,281989;
2020-11-30;11;133,8;927,266806;20,041528;6;2,184444;
2020-12-31;12;144,4;925,522715;21,863441;7;2,071102;

