Nome: DIVINOPOLIS
Codigo Estacao: A564
Latitude: -20.17333332
Longitude: -44.87499999
Altitude: 796
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;18;312,6;923,733403;24,10537;7,4;2,061337;
2020-02-29;19;311,4;925,652299;23,395546;7;1,969971;
2020-03-31;16;115,8;926,040054;22,628763;8,4;2,025269;
2020-04-30;12;60,6;927,403889;21,714686;5,5;2,03846;
2020-05-31;11;32;928,943011;18,157661;5;1,875134;
2020-06-30;1;,2;930,099444;18,736528;6,5;1,877361;
2020-07-31;1;,2;929,770296;19,31901;6,3;1,953296;
2020-08-31;2;11,2;929,956452;19,349059;6,8;2,305511;
2020-09-30;2;12,8;927,973478;23,512017;7,5;2,239535;
2020-10-31;12;94,2;924,960618;24,069489;8,6;2,455242;
2020-11-30;14;127,6;925,03875;23,349583;7,7;2,255;
2020-12-31;23;191,4;924,571237;23,717742;8,6;1,972581;

