Nome: CORONEL PACHECO
Codigo Estacao: A557
Latitude: -21.54666666
Longitude: -43.26111111
Altitude: 411.14
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;257,6;963,395296;26,510215;6,9;1,220699;
2020-02-29;25;298,4;965,414224;26,228017;6,4;1,268822;
2020-03-31;18;225,4;966,521371;25,469086;6;1,218817;
2020-04-30;16;64,6;968,106528;23,649444;4,6;1,109722;
2020-05-31;16;33,8;969,42621;20,814516;4,4;1,162097;
2020-06-30;17;11;970,633641;21,133219;4,5;1,114988;
2020-07-31;8;2,2;970,618683;21,268548;4,2;1,22836;
2020-08-31;5;null;970,983748;21,230314;4,9;1,510704;
2020-09-30;4;41,6;968,588105;25,037229;4,9;1,515381;
2020-10-31;12;77;965,663141;25,682635;4,8;1,488501;
2020-11-30;15;177,6;965,637429;25,276475;5,5;1,456423;
2020-12-31;23;188,8;964,283737;26,347273;5,4;1,227221;

