Nome: BAIXA GRANDE DO RIBEIRO
Codigo Estacao: A375
Latitude: -8.333531
Longitude: -45.094625
Altitude: 519
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;193;952,958517;25,008749;5,9;1,482832;
2020-02-29;19;198,6;953,139593;24,86796;7,7;1,401268;
2020-03-31;23;507,2;953,16558;24,48653;5,9;1,490022;
2020-04-30;14;183,8;953,833194;25,226111;6,9;1,911111;
2020-05-31;3;77;954,759409;25,354167;7,5;2,366801;
2020-06-30;4;6;955,194722;24,547083;9,8;3,069861;
2020-07-31;0;0;954,903763;24,847715;8,9;3,321371;
2020-08-31;2;1,8;954,400134;26,334677;9,2;3,315054;
2020-09-30;0;0;953,336624;28,397675;9,5;3,552899;
2020-10-31;11;107,6;951,93584;27,820383;8,3;2,549059;
2020-11-30;11;214,2;952,062213;25,603639;7,6;2,500802;
2020-12-31;10;125,8;951,890865;25,631599;8,5;1,751842;

