Nome: FOZ DO IGUACU
Codigo Estacao: A846
Latitude: -25.60194444
Longitude: -54.48305554
Altitude: 235.09
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;12;null;982,365997;25,848425;9,8;2,233995;
2020-02-29;5;null;983,918873;26,047784;6,9;2,570497;
2020-03-31;null;null;985,714903;null;7,7;null;
2020-04-30;null;null;null;null;6,9;null;
2020-05-31;null;null;null;null;null;null;
2020-06-30;null;null;null;null;10;null;
2020-07-31;null;null;null;null;8,7;null;
2020-08-31;null;null;null;null;8,8;null;
2020-09-30;null;null;null;null;9,6;null;
2020-10-31;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;

