Nome: RANCHARIA
Codigo Estacao: A718
Latitude: -22.37277777
Longitude: -50.97472221
Altitude: 398.75
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;13;192;965,064113;25,053629;5,5;1,46707;
2020-02-29;15;289,2;966,668822;24,225575;5,8;1,478736;
2020-03-31;9;121,8;967,955645;23,83871;6,5;1,339516;
2020-04-30;6;66;969,8625;20,602222;8,2;1,031667;
2020-05-31;10;91,4;971,373387;17,011962;5,5;,989785;
2020-06-30;13;113,2;971,219583;19,094722;7,1;1,204028;
2020-07-31;3;null;971,305242;17,768548;6,3;1,230914;
2020-08-31;5;null;971,722177;18,16035;8,3;1,489651;
2020-09-30;4;22,8;968,4875;23,411389;6,8;1,556111;
2020-10-31;9;27,8;966,174059;24,754704;8,2;2,127554;
2020-11-30;5;46,6;966,596806;24,754028;8;1,966667;
2020-12-31;17;158;965,653898;25,134274;7,6;1,691936;

