Nome: CURACA
Codigo Estacao: A448
Latitude: -9.00138888
Longitude: -39.9125
Altitude: 370
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;null;null;970,531586;28,339785;7,2;2,318481;
2020-02-29;null;null;970,994253;27,506753;6,5;2,189743;
2020-03-31;null;null;970,849994;27,056849;6,7;2,04924;
2020-04-30;null;null;971,839444;26,456806;5,7;2,235374;
2020-05-31;null;null;973,342339;25,563979;5,7;2,506317;
2020-06-30;null;null;974,253056;24,333472;6,4;2,814861;
2020-07-31;null;null;974,516667;24,106183;7,2;3,188306;
2020-08-31;null;null;974,471774;24,956586;7,4;3,461828;
2020-09-30;null;null;973,427083;26,695972;6,9;3,649167;
2020-10-31;null;null;970,669022;29,300543;6,9;3,196558;
2020-11-30;null;null;970,619444;27,395833;6;2,851737;
2020-12-31;null;null;970,427687;28,61394;6,5;3,113112;

