Nome: NOVO REPARTIMENTO
Codigo Estacao: A235
Latitude: -4.24388888
Longitude: -49.93944444
Altitude: 100.76
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;26;438,2;1000,860215;26,430376;5,3;1,285887;
2020-02-29;28;370,4;1001,013362;26,20431;6,9;1,266092;
2020-03-31;23;383,4;1001,004704;26,21828;4,8;1,260484;
2020-04-30;26;519,4;1001,406944;26,387083;5,3;1,263611;
2020-05-31;27;210;1001,909005;26,971774;5,5;1,205108;
2020-06-30;12;28,4;1001,599583;27,065139;5,3;1,2734;
2020-07-31;2;6,4;1000,40793;27,259409;4,7;null;
2020-08-31;4;34,8;999,745833;27,459677;null;null;
2020-09-30;5;8,2;999,260556;28,034444;null;null;
2020-10-31;5;17,6;998,490323;28,300134;null;null;
2020-11-30;18;286,8;999,038889;26,379306;null;null;
2020-12-31;15;190,2;999,499597;27,589113;null;null;

